City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
458,Abu Dhabi,AE,24.4667,54.3667,73.4,68,0,9.22,clear sky
459,Tommot,RU,58.9564,126.2925,23.7,93,100,3.6,light snow
460,Poum,NC,-20.2333,164.0167,80.69,74,3,4.72,clear sky
461,Winneba,GH,5.3511,-0.6231,79.47,86,39,5.95,scattered clouds
462,Richards Bay,ZA,-28.783,32.0377,67.48,77,80,3.96,broken clouds
463,Mezen,RU,65.8522,44.24,34.66,97,100,9.15,light rain
464,Mapiri,BO,-15.25,-68.1667,65.79,99,100,1.19,overcast clouds
465,College,US,64.8569,-147.8028,19.4,45,90,8.05,overcast clouds
466,Mount Pleasant,US,32.7941,-79.8626,69.01,94,90,13.73,overcast clouds
467,Tikrit,IQ,34.6071,43.6782,53.1,35,0,9.69,clear sky
468,Torbay,CA,47.6666,-52.7314,24.8,68,75,2.3,broken clouds
469,Pathein,MM,16.7833,94.7333,75.85,78,72,7.34,broken clouds
470,Samana,DO,19.2056,-69.3369,78.8,83,40,4.61,scattered clouds
471,Mayumba,GA,-3.432,10.6554,76.98,87,100,6.26,light rain
472,Great Yarmouth,GB,52.6083,1.7305,51.8,76,20,18.41,few clouds
473,Darnetal,FR,49.4453,1.1514,44.6,76,0,6.91,clear sky
474,Krasnoselkup,RU,65.7,82.4667,-7.96,98,10,10.51,clear sky
475,Bardiyah,LY,31.7561,25.0865,55.81,66,44,8.77,scattered clouds
476,Bilibino,RU,68.0546,166.4372,-5.49,85,67,2.68,broken clouds
477,Charters Towers,AU,-20.1,146.2667,80.56,53,69,14.54,broken clouds
478,Olutanga,PH,7.3106,122.8464,81.1,73,74,6.04,broken clouds
479,Tadine,NC,-21.55,167.8833,82.51,70,8,12.28,clear sky
480,Mogadishu,SO,2.0371,45.3438,80.11,86,98,14.94,overcast clouds
481,Praia,CV,14.9215,-23.5087,68.0,73,20,23.02,few clouds
482,Flin Flon,CA,54.7682,-101.865,33.8,69,90,11.5,overcast clouds
483,Beba,CU,22.4437,-79.7253,78.8,73,40,13.8,scattered clouds
484,Batemans Bay,AU,-35.7167,150.1833,70.0,62,6,1.99,clear sky
485,Darnah,LY,32.767,22.6367,56.57,71,24,11.36,few clouds
486,Waipawa,NZ,-41.4122,175.5153,64.4,94,90,20.71,moderate rain
487,Beloha,MG,-25.1667,45.05,68.43,92,7,4.36,light rain
488,Porto Santo,PT,33.072,-16.3415,62.6,88,75,9.22,broken clouds
489,Pringsewu,ID,-5.3582,104.9744,76.6,95,71,1.97,broken clouds
490,Abakaliki,NG,6.3163,8.1169,82.4,51,0,4.61,haze
491,Sao Filipe,CV,14.8961,-24.4956,69.89,72,28,14.38,scattered clouds
492,San Ramon,US,37.7799,-121.978,79.0,17,1,12.66,clear sky
493,Antsohihy,MG,-14.8796,47.9875,73.8,97,49,0.51,scattered clouds
494,Gotsu,JP,35.0,132.2167,60.8,77,50,11.5,scattered clouds
495,Havoysund,NO,70.9963,24.6622,30.2,69,0,5.75,clear sky
496,Ouegoa,NC,-20.35,164.4333,85.42,60,48,8.19,scattered clouds
497,Giaveno,IT,45.047,7.3492,51.01,80,9,1.01,clear sky
498,Ola,RU,59.5833,151.2833,9.27,80,67,0.6,broken clouds
499,Albina,SR,5.5,-54.05,75.15,89,90,4.21,light rain
500,Ulaangom,MN,49.9811,92.0667,16.43,83,92,3.74,overcast clouds
501,Guanhaes,BR,-18.775,-42.9325,67.68,86,10,1.83,clear sky
502,Areia Branca,BR,-4.9561,-37.1369,78.58,81,7,8.19,clear sky
503,Hirara,JP,24.8,125.2833,75.2,94,75,3.44,broken clouds
504,Petauke,ZM,-14.2426,31.3253,65.55,86,100,9.73,overcast clouds
505,Panaba,MX,21.2833,-88.2667,86.47,45,1,14.79,clear sky
506,Jumilla,ES,38.4792,-1.325,46.99,74,86,4.0,overcast clouds
507,Elko,US,41.0002,-115.5012,66.2,15,1,20.71,clear sky
508,Sechura,PE,-5.5569,-80.8222,77.02,61,70,15.57,broken clouds
509,Ulladulla,AU,-35.35,150.4667,68.0,60,20,6.91,few clouds
510,Lavrentiya,RU,65.5833,-171.0,13.17,92,100,19.53,light snow
511,Rumoi,JP,43.9344,141.6428,45.7,94,95,10.54,overcast clouds
512,Inuvik,CA,68.3499,-133.7218,-2.2,54,85,4.61,overcast clouds
513,Kingsland,US,30.8,-81.6898,79.0,62,100,1.01,overcast clouds
514,Roald,NO,62.5833,6.1333,42.8,65,75,12.66,broken clouds
515,Sharanga,RU,57.1775,46.5396,22.91,98,47,3.89,scattered clouds
516,Shahrud,IR,36.4182,54.9763,33.57,49,0,6.2,clear sky
517,Conceicao Do Araguaia,BR,-8.2578,-49.2647,75.92,88,93,1.61,overcast clouds
518,Gombong,ID,-7.6072,109.5142,78.04,86,79,2.64,broken clouds
519,Bjornevatn,NO,69.6672,29.9847,30.2,86,81,10.36,broken clouds
520,Cascais,PT,38.6979,-9.4215,64.99,59,0,6.91,clear sky
521,Astoria,US,46.1879,-123.8313,44.6,70,75,21.85,broken clouds
522,Raudeberg,NO,61.9875,5.1352,44.01,67,87,21.83,light rain
523,Porto Novo,BJ,6.4965,2.6036,82.4,83,20,6.91,few clouds
524,Banska Bystrica,SK,48.5,19.5,38.14,68,71,4.38,broken clouds
525,Santo Antonio Do Leverger,BR,-15.8656,-56.0767,82.4,78,0,9.22,clear sky
526,Manaure,CO,11.7751,-72.4445,80.31,69,96,22.66,overcast clouds
527,Serenje,ZM,-13.2325,30.2352,60.8,94,100,7.58,overcast clouds
528,Langsa,ID,4.4683,97.9683,74.52,93,79,1.5,light rain
529,Saint-Felix-De-Valois,CA,46.1668,-73.4324,48.2,93,100,10.36,light rain
530,Vengerovo,RU,55.6848,76.7471,25.27,97,100,2.57,light snow
531,Machilipatnam,IN,16.1667,81.1333,77.0,94,40,4.61,mist
532,Westport,US,41.1415,-73.3579,55.0,100,90,19.8,fog
533,Chute-Aux-Outardes,CA,49.1168,-68.399,28.4,100,90,24.16,snow
534,Antofagasta,CL,-23.65,-70.4,62.6,72,0,8.05,clear sky
535,Isabela,PH,6.7085,121.9711,86.0,79,75,1.14,light rain
536,Borba,BR,-4.3878,-59.5939,74.61,96,97,2.42,moderate rain
537,Peniche,PT,39.3558,-9.3811,59.0,80,46,6.76,scattered clouds
538,Wang Saphung,TH,17.301,101.7685,82.0,94,73,2.75,broken clouds
539,Nathdwara,IN,24.9333,73.8167,77.83,21,12,11.63,few clouds
540,Ambilobe,MG,-13.2,49.05,73.94,96,74,1.5,light rain
541,Severo-Yeniseyskiy,RU,60.3725,93.0408,12.33,98,100,0.63,overcast clouds
542,Solnechnyy,RU,50.7214,136.6319,31.95,88,100,6.11,overcast clouds
543,Bela Vista,BR,-22.1089,-56.5211,71.62,85,30,6.73,scattered clouds
544,Lincoln,US,40.8,-96.667,64.4,29,1,10.36,clear sky
545,Arica,CL,-18.475,-70.3042,66.2,77,0,5.75,clear sky
546,Wadi Musa,JO,30.3222,35.4793,44.44,66,0,1.99,clear sky
547,Kloulklubed,PW,7.0419,134.2556,77.0,100,90,3.44,heavy intensity rain
548,Graham,US,47.0529,-122.2943,43.0,100,90,6.91,light rain
549,Daru,PG,-9.0763,143.2092,81.12,87,100,9.55,overcast clouds
550,Ipixuna,BR,-1.7625,-48.8043,77.0,88,0,5.75,clear sky
551,Cuamba,MZ,-14.8031,36.5372,65.57,96,99,3.13,overcast clouds
552,Rabaul,PG,-4.1967,152.1721,82.13,68,98,0.87,overcast clouds
553,Grand Baie,MU,-20.0182,57.5802,75.99,83,3,3.36,clear sky
554,Saint Anthony,US,45.0205,-93.218,44.6,39,1,6.91,clear sky
555,Nusaybin,TR,37.0778,41.2178,37.4,70,0,11.5,clear sky
556,Puerto El Triunfo,SV,13.2833,-88.55,84.2,58,0,5.75,clear sky
557,Haines Junction,CA,60.7522,-137.5108,26.6,22,20,4.61,few clouds
558,Palmer,US,42.1584,-72.3287,55.0,100,90,3.44,mist
559,Ilmenau,DE,50.6833,10.9,48.2,61,0,10.36,clear sky
560,Sogne,NO,58.0833,7.8167,43.0,100,90,6.91,light rain
561,Santa Cruz Cabralia,BR,-16.2781,-39.0247,78.8,73,0,5.75,clear sky
562,Scarborough,GB,54.2797,-0.4044,55.0,81,100,8.01,light rain
563,Mormugao,IN,15.4,73.8,81.79,75,74,1.03,broken clouds
564,Murgab,TM,37.4966,61.9714,41.0,87,4,4.61,clear sky
565,Eyrarbakki,IS,63.863,-21.1481,28.4,80,40,14.97,scattered clouds
566,San Fernando,PH,15.0286,120.6898,84.2,70,40,4.61,scattered clouds
567,Lisakovsk,KZ,52.5369,62.4936,14.36,91,48,9.1,scattered clouds
568,Puerto Escondido,MX,15.85,-97.0667,84.2,70,1,9.22,clear sky
569,Diego De Almagro,CL,-26.3667,-70.05,63.97,42,0,2.42,clear sky
570,Shuiji,CN,27.4214,118.345,71.35,76,14,1.83,light rain
571,Watsa,CD,3.0372,29.5355,66.47,85,94,2.68,overcast clouds
572,Phitsanulok,TH,16.9167,100.5,82.4,69,0,8.05,clear sky
573,Yumen,CN,40.2833,97.2,43.02,52,48,10.49,scattered clouds
574,Bakchar,RU,57.0186,82.0711,22.46,98,100,2.62,overcast clouds
575,Forbes,AU,-33.3833,148.0167,65.34,50,3,7.2,clear sky
576,Ha Tinh,VN,18.3333,105.9,76.08,90,79,2.24,broken clouds
577,Nichinan,JP,31.6,131.3667,64.4,55,20,16.11,few clouds
578,Anadyr,RU,64.75,177.4833,12.2,85,40,26.84,snow
579,Cam Ranh,VN,11.9214,109.1591,77.0,78,0,2.3,clear sky
580,Iskateley,RU,67.6803,53.1512,33.1,93,100,10.71,overcast clouds
581,Cervo,ES,43.6702,-7.4101,53.51,70,0,6.06,clear sky
582,Troitskaya,RU,43.3056,44.9789,39.0,100,100,7.18,overcast clouds
583,Rosetta,EG,31.4044,30.4164,57.2,58,40,8.05,scattered clouds
584,Birjand,IR,32.8663,59.2211,42.8,33,0,4.61,clear sky
585,Port Hueneme,US,34.1478,-119.1951,73.99,55,1,16.11,clear sky
586,Sungaipenuh,ID,-2.0833,101.3833,65.89,96,100,0.47,heavy intensity rain
587,Namie,JP,37.4833,141.0,64.0,77,20,11.5,few clouds
588,Zarand,IR,30.8127,56.564,53.24,20,3,1.63,clear sky
589,Powell,US,40.1578,-83.0752,41.0,75,90,16.11,overcast clouds
590,Yantal,RU,56.8471,105.2542,27.84,96,100,3.15,light snow
591,Balikpapan,ID,-1.2675,116.8289,76.87,90,100,2.37,heavy intensity rain
592,Alpena,US,45.0617,-83.4327,34.0,86,90,14.97,mist
593,Hoopstad,ZA,-27.8327,25.9083,61.74,46,34,7.83,scattered clouds
594,Ler,SS,8.3018,30.1418,83.39,18,2,9.33,clear sky
595,San Isidro,PE,-12.1167,-77.05,70.0,78,0,11.5,clear sky
596,San Jose Del Guaviare,CO,2.5729,-72.6459,72.64,96,93,7.07,overcast clouds
597,Amapa,BR,1.0,-52.0,72.21,99,100,2.68,overcast clouds
598,Mehamn,NO,71.0357,27.8492,27.77,78,94,7.09,overcast clouds
599,Guaranda,EC,-1.6,-79.0,57.07,99,100,2.55,light rain
600,Jalu,LY,29.0331,21.5482,57.06,43,25,8.63,scattered clouds
601,Srandakan,ID,-7.9386,110.2506,79.12,84,82,2.26,broken clouds
602,Pontianak,ID,-0.0333,109.3333,75.2,100,75,2.46,moderate rain
603,Okhotsk,RU,59.3833,143.3,13.73,79,63,9.55,broken clouds
604,Falciu,RO,46.2961,28.1408,43.05,60,100,18.07,overcast clouds
605,Gizo,SB,-8.103,156.8419,84.87,68,54,7.23,broken clouds
606,Gweru,ZW,-19.45,29.8167,57.22,93,17,14.38,few clouds
607,Kuandian,CN,40.7286,124.7847,42.66,40,2,9.66,clear sky
608,Black River,JM,18.0264,-77.8487,80.6,69,20,18.41,few clouds
609,Axim,GH,4.8699,-2.2405,78.8,88,13,6.58,few clouds
610,Borogontsy,RU,62.6683,131.1683,19.36,91,97,2.68,overcast clouds
611,Sterling,US,39.0062,-77.4286,57.99,58,90,20.71,overcast clouds
612,Kobryn,BY,52.2138,24.3564,34.14,78,20,5.01,few clouds
613,Jiaojiang,CN,28.6803,121.4428,66.0,93,26,3.78,scattered clouds
614,Adzope,CI,6.1069,-3.8619,74.32,96,76,3.42,broken clouds
615,Zuenoula,CI,7.4292,-6.0431,73.36,91,47,6.02,scattered clouds
616,Asasa,ET,7.1,39.2,54.36,52,96,0.09,overcast clouds
617,Ozinki,RU,51.1786,49.6769,31.05,98,100,14.43,light snow
618,Jalingo,NG,8.8833,11.3667,80.94,17,5,4.05,clear sky
619,Olafsvik,IS,64.8945,-23.7142,29.46,63,100,16.31,overcast clouds
620,Maniitsoq,GL,65.4167,-52.9,1.56,62,23,9.22,few clouds
621,Berezayka,RU,57.9883,33.9036,31.89,97,98,5.59,overcast clouds
622,Newport,GB,51.5877,-2.9984,52.0,90,99,1.01,overcast clouds
623,Sambava,MG,-14.2667,50.1667,76.77,91,100,4.9,light rain
624,Podgornoye,RU,51.735,39.1496,24.8,93,0,4.47,clear sky
625,Genhe,CN,50.7833,121.5167,30.69,85,100,7.65,light snow
626,Kyshtovka,RU,56.555,76.6271,27.25,97,100,4.56,light snow
627,Mawlaik,MM,23.6333,94.4167,71.24,24,100,0.78,overcast clouds
628,Sobolevo,RU,54.4299,31.8996,35.06,94,99,5.57,overcast clouds
629,Tikapur,NP,28.5,81.1333,69.15,22,2,4.23,clear sky
630,Nkhotakota,MW,-12.9274,34.2961,71.51,87,99,10.54,overcast clouds
631,Vista Hermosa,MX,19.5167,-99.2167,69.8,37,20,23.02,dust
632,Liuzhou,CN,24.3126,109.3892,75.09,83,47,7.92,scattered clouds
633,Karasburg,NA,-28.0167,18.75,70.95,28,0,2.55,clear sky
634,Kapit,MY,2.0167,112.9333,76.3,96,99,0.81,light rain
635,Tomarovka,RU,50.6834,36.2331,35.6,64,0,6.71,clear sky
636,Totness,SR,5.8833,-56.3167,77.27,88,99,13.85,light rain
637,Nehe,CN,48.4833,124.8333,38.75,94,100,8.77,light rain
638,Sao Joao Da Barra,BR,-21.6403,-41.0511,77.43,88,43,6.64,scattered clouds
639,Namatanai,PG,-3.6667,152.4333,84.76,67,85,7.78,overcast clouds
640,Little Current,CA,45.9793,-81.9248,34.0,93,100,12.66,overcast clouds
641,Peleduy,RU,59.6289,112.7406,18.0,92,98,1.66,overcast clouds
642,Taltal,CL,-25.4,-70.4833,64.8,75,20,3.58,few clouds
643,Pindiga,NG,9.9833,10.9333,78.04,17,0,15.39,clear sky
644,Zonguldak,TR,41.25,31.8333,35.4,82,26,5.82,scattered clouds
645,Bowen,AU,-20.0167,148.2333,84.2,61,40,16.11,scattered clouds
646,Qesarya,IL,32.5189,34.9046,53.01,76,0,3.44,clear sky
647,Kurtamysh,RU,54.9103,64.4319,23.29,92,31,13.24,scattered clouds
648,Padang,ID,-0.9492,100.3543,73.4,100,20,2.3,light rain
649,Joshimath,IN,30.5667,79.5667,54.25,63,37,2.59,scattered clouds
650,Tashara,RU,55.5195,83.5094,28.99,90,100,5.1,light snow
651,Coquimbo,CL,-29.9533,-71.3436,57.2,82,0,5.75,clear sky
652,Hengyang,CN,26.8881,112.615,73.44,78,22,4.83,few clouds
653,Yeppoon,AU,-23.1333,150.7333,84.2,61,20,6.91,few clouds
654,Taguatinga,BR,-12.3857,-46.5711,75.02,53,29,2.1,scattered clouds
655,Tromso,NO,69.6496,18.957,30.2,69,0,5.75,clear sky
656,Fuyang,CN,32.9,115.8167,60.53,79,0,9.8,clear sky
657,Astana,KZ,51.1801,71.446,17.6,86,0,13.42,clear sky
658,Sunrise Manor,US,36.2111,-115.0731,78.8,11,1,3.85,clear sky
659,Newcastle,AU,-32.9272,151.7765,75.0,68,40,1.14,scattered clouds
660,Linxia,CN,35.6003,103.2064,43.75,31,47,0.49,scattered clouds
661,Myitkyina,MM,25.3833,97.4,65.41,33,89,2.21,overcast clouds
662,Tocopilla,CL,-22.092,-70.1979,68.59,70,13,5.66,few clouds
663,Terrace,CA,54.5163,-128.6035,41.0,52,75,13.8,light snow
664,Nanortalik,GL,60.1432,-45.2371,21.92,69,1,19.24,clear sky
665,Chipata,ZM,-13.6333,32.65,62.91,92,100,6.29,overcast clouds
666,Ginda,IN,30.6945,78.4932,66.2,72,76,7.81,haze
667,Cairns,AU,-16.9167,145.7667,86.0,65,40,12.66,scattered clouds
668,Nefteyugansk,RU,61.0998,72.6035,5.0,85,0,6.71,clear sky
669,Tiznit,MA,29.5833,-9.5,62.62,54,32,2.1,scattered clouds
670,Lucea,JM,18.451,-78.1736,80.6,69,20,18.41,few clouds
671,Andenes,NO,69.3143,16.1194,33.8,75,97,10.36,overcast clouds
672,Rypefjord,NO,70.6333,23.6667,30.2,69,0,5.75,clear sky
673,Murakami,JP,38.2333,139.4833,59.0,88,75,11.5,broken clouds
674,Loreto,MX,22.2667,-101.9667,77.74,19,96,14.65,overcast clouds
675,Igrim,RU,63.1906,64.4162,0.54,95,52,5.28,broken clouds
676,Atambua,ID,-9.1061,124.8925,72.72,93,100,4.18,overcast clouds
677,Jackson,US,42.4165,-122.8345,69.8,19,1,20.71,clear sky
678,Lozova,UA,48.8894,36.3176,35.8,83,22,6.87,few clouds
679,Svetlaya,RU,46.5389,138.3297,32.81,97,100,19.71,snow
680,Bontang,ID,0.1333,117.5,78.49,88,99,2.98,light rain
681,Waling,NP,27.9833,83.7667,62.08,26,0,5.3,clear sky
682,Bonavista,CA,48.6499,-53.1147,23.0,80,34,3.44,scattered clouds
683,Tevaitoa,PF,-16.7833,-151.5,82.31,73,38,20.6,light rain
684,Barra,BR,-11.0894,-43.1417,81.97,45,59,3.04,broken clouds
685,Turayf,SA,31.6725,38.6637,44.6,53,0,4.61,clear sky
686,Penzance,GB,50.1186,-5.5371,50.0,87,90,21.85,overcast clouds
687,Orlik,RU,52.5178,99.825,12.87,77,100,1.23,overcast clouds
688,Dondo,MZ,-19.6094,34.7431,78.8,78,40,13.8,scattered clouds
689,San Andres,CO,12.5847,-81.7006,82.4,74,20,11.5,few clouds
